rosbagTimestamp,iTOW,version,numSvs,reserved0,sv,-,gnssId,svId,cno,elev,azim,prRes,flags
1605084822821485130,291240800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084824821226621,291242800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,32,-91,0,0,2327
1605084826819974147,291244800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084828819719123,291246800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084830819614339,291248800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084832819817173,291250800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084834820031397,291252800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084836819946065,291254800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084838820547746,291256800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084840819737570,291258800,1,3,"[0, 0]",,0,31,27,-91,0,0,2327,2,7,0,-91,0,0,1,6,17,31,-91,0,0,2327
1605084842820497170,291260800,1,3,"[0, 0]",,0,31,27,-91,0,0,2327,2,7,0,-91,0,0,1,6,17,31,-91,0,0,2327
1605084844819867280,291262800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084846819460592,291264800,1,2,"[0, 0]",,0,31,27,-91,0,0,6423,6,17,31,-91,0,0,2327
1605084848820240539,291266800,1,2,"[0, 0]",,0,31,27,-91,0,0,6423,6,17,31,-91,0,0,2327
1605084850820479647,291268800,1,2,"[0, 0]",,0,31,27,-91,0,0,6423,6,17,30,-91,0,0,2327
1605084852819549588,291270800,1,2,"[0, 0]",,0,31,27,-91,0,0,6423,6,17,31,-91,0,0,2327
1605084854819375823,291272800,1,2,"[0, 0]",,0,31,27,-91,0,0,6423,6,17,31,-91,0,0,2327
1605084856819413644,291274800,1,2,"[0, 0]",,0,31,27,-91,0,0,6423,6,17,31,-91,0,0,2327
1605084858819446535,291276800,1,2,"[0, 0]",,0,31,27,-91,0,0,6422,6,17,31,-91,0,0,6423
1605084860820808495,291278800,1,2,"[0, 0]",,0,31,27,-91,0,0,6422,6,17,31,-91,0,0,6423
1605084862820630341,291280800,1,2,"[0, 0]",,0,31,27,-91,0,0,6422,6,17,31,-91,0,0,6423
1605084864820497017,291282800,1,3,"[0, 0]",,0,20,0,-91,0,0,1,0,31,27,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084866821419768,291284800,1,3,"[0, 0]",,0,20,0,-91,0,0,1,0,31,27,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084868819469556,291286800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084870821266810,291288800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084872821417740,291290800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084874821927200,291292800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084876821771147,291294800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084878820071650,291296800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084880821902689,291298800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084882819798513,291300800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084884818799308,291302800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084886819925982,291304800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084888821132879,291306800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084890820481226,291308800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084892821919707,291310800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605084894819688865,291312800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084896820541032,291314800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084898821206604,291316800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084900820076506,291318800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084902819721551,291320800,1,3,"[0, 0]",,0,2,0,-91,0,0,1,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084904819866729,291322800,1,3,"[0, 0]",,0,2,0,-91,0,0,1,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084906821941815,291324800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084908821024162,291326800,1,3,"[0, 0]",,0,3,0,-91,0,0,1,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084910819229889,291328800,1,4,"[0, 0]",,0,2,0,-91,0,0,1,0,3,0,-91,0,0,1,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084912819431477,291330800,1,4,"[0, 0]",,0,2,0,-91,0,0,1,0,3,0,-91,0,0,1,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084914821167226,291332800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605084916819816634,291334800,1,3,"[0, 0]",,0,3,0,-91,0,0,1,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605084918821003862,291336800,1,3,"[0, 0]",,0,3,0,-91,0,0,1,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605084920821444391,291338800,1,3,"[0, 0]",,0,3,0,-91,0,0,1,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605084922821612116,291340800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605084924820742708,291342800,1,3,"[0, 0]",,0,31,28,-91,0,0,6423,2,10,0,-91,0,0,1,6,17,31,-91,0,0,6423
1605084926819307724,291344800,1,3,"[0, 0]",,0,31,28,-91,0,0,6423,2,10,0,-91,0,0,1,6,17,31,-91,0,0,6423
1605084928819416117,291346800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084930821768661,291348800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605084932821084050,291350800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084934820329164,291352800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084936818896317,291354800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084938821754846,291356800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084940821456442,291358800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084942820856913,291360800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084944821512532,291362800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084946819631866,291364800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605084948820777248,291366800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084950819489770,291368800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605084952819817349,291370800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605084954820226623,291372800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084956819687693,291374800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084958820469961,291376800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084960821380166,291378800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084962819188445,291380800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084964821482598,291382800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084966819464701,291384800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084968820606903,291386800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084970819784921,291388800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084972822147934,291390800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084974819683979,291392800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084976821121443,291394800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084978820152830,291396800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605084980820853931,291398800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
